id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1125719496885506048,Tue May 07 11:10:17 +0000 2019,LivHinton,has he never heard of photobooks also global warming how big are their walls,@LadyPolitic @nlk280 @redskyatnight @HLThompson93 @DavieLegend Has he never heard of photobooks? Also global warming. How big are their walls?,9,0,352,0.0,0.05,,UK
1125716702413643776,Tue May 07 10:59:11 +0000 2019,Cricrifi,anyone else wondering why the trudeau liberals have been referring to nature instead of climate or global warming or pollution it is the new key word and they are going to make us pay read the link in the attached tweet for more info carbon tacam global warming hoax,Anyone else wondering why the Trudeau Liberals have been referring to “nature” instead of climate or global warming or pollution? It’s the new key word and they’re going to make us pay. Read the link in the attached tweet for more info. #CarbonTaxScam #GlobalWarmingHoax https://t.co/m6HhxzRK8g,18,12,2495,0.12727272727272726,0.39090909090909093,"CarbonTaxScam, GlobalWarmingHoax","Ontario, Canada"
1125716513418285058,Tue May 07 10:58:26 +0000 2019,MrRemain,farage governments are sitting there trying to sign us up to treaties on a very very questionable concept of global warming caused by c02 emissions and the earth is flat i tell you,"Farage: “Governments are sitting there trying to sign us up to treaties on a very, very questionable concept of global warming caused by C02 emissions.”

And the earth is flat I tell you!",6,8,3402,-0.225,0.375,,Oxfordshire
1125715552696262657,Tue May 07 10:54:37 +0000 2019,Emmalouisajones,what a load of scaremongering gumph i would not mind a bit of global warming here in wales right now it is bloody freezing,"@LKingelot @PeterLarsenUK What a load of scaremongering gumph!!
I wouldn't mind a bit of global warming here in Wales right now. It's bloody freezing!! 🥶",14,0,1543,-0.17142857142857146,0.4785714285714286,,"Llanelli, Wales"
1125714882664587264,Tue May 07 10:51:57 +0000 2019,Against_3G,government 'tried to bury its own frightening report on climate change who will you vote for nothing is more important than climate change if we do not have a viable world then nothing else will ever matter,"Government 'tried to bury' its own frightening report on climate change

https://t.co/7cxEWJrhMq

Who will you vote for?

Nothing is more important than climate change.

If we don't have a viable world then nothing else will ever matter.",8,2,774,0.25,0.875,,"England, United Kingdom"
1125714153858129920,Tue May 07 10:49:03 +0000 2019,ami_angelwings,constantly telling the younger sharks how good they have it and to stop complaining about global warming,Constantly telling the younger sharks how good they have it and to stop complaining about global warming https://t.co/XLFZY1qUQb,13,1,3871,0.175,0.23333333333333334,,Toronto
1125711663091548160,Tue May 07 10:39:09 +0000 2019,alexaiono,thinking right after we reverse global warming protect human rights then someone really needs to invent a machine similar to a microwave that can wash dry fold and press a shirt in like minutes that is all fun23,"Thinking right after we reverse global warming + protect human rights THEN someone really needs to invent a machine similar to a microwave that can wash, dry, fold and press a shirt in like 3 minutes.  That’s all #FUN23",749,57,485984,0.06984126984126984,0.305952380952381,FUN23,"Santa Monica, CA"
1125711180939575299,Tue May 07 10:37:14 +0000 2019,ErikaPetersenMD,another reason to consider awake dbs global warming related to inhalational agents neuromodulation neurosurgery,Another reason to consider #awakeDBS: global warming related to inhalational agents! @ChenWuMD @joshuarosenowMD @JasonSchwalbMD @KDFooteMD @nsurgchick @JSweetMD #neuromodulation #neurosurgery https://t.co/qkD2FORjlY,10,2,938,0.0,0.2,"awakeDBS, neuromodulation, neurosurgery","Little Rock, AR"
1125707134354616320,Tue May 07 10:21:10 +0000 2019,alienorotto,why can not filipinos focus on better things like the government for example or global warming,Why can't filipinos focus on better things? Like the government for example or global warming. :],5,0,163,0.25,0.25,,Asugarudo
1125707038351347712,Tue May 07 10:20:47 +0000 2019,Simon_Cullen,"uk government spokesman decarbonising our energy system is a crucial part of our commitment to ending our contribution to global warming this year we have already reached the major milestone of 1,000 hours without using coal to power our homes and industry climatechange","UK government spokesman: 

“Decarbonising our energy system is a crucial part of our commitment to ending our contribution to global warming.

“This year we’ve already reached the major milestone of 1,000 hours without using coal to power our homes and industry.”

#climatechange",9,7,23693,0.020833333333333332,0.5,climatechange,London
1125706474548629504,Tue May 07 10:18:32 +0000 2019,AndrewKingClim,highresolution modelling to investigate future changes in rainfall extremes is particularly important for the developing world which tends to be more vulnerable this paper on african rainfall extremes under global warming looks useful,High-resolution modelling to investigate future changes in rainfall extremes is particularly important for the developing world which tends to be more vulnerable. This paper on African rainfall extremes under global warming looks useful. https://t.co/HIdvkH8OfX,6,3,1604,0.09999999999999999,0.30357142857142855,,"Melbourne, Australia"
1125706132855693313,Tue May 07 10:17:11 +0000 2019,CNN,anxiety about global warming has become such a concern that the american psychological association created a 6page climatechange guide to help mental health care providers,Anxiety about global warming has become such a concern that the American Psychological Association created a 69-page climate-change guide to help mental health care providers. https://t.co/EGijGvJngq,372,154,41885453,-0.02,0.16,,
1125705560467357698,Tue May 07 10:14:54 +0000 2019,EnergyJvd,it is simple more nuclear cleaner air better health more prosperity less global warming less nuclear dirty air poor health more poverty more global warming for a nice minute summary of the issues check out,"It's simple: 

More nuclear = cleaner air, better health, more prosperity, less global warming.

Less nuclear = dirty air, poor health, more poverty, more global warming.

For a nice 10 minute summary of the issues check out: https://t.co/lOM2BURVrJ https://t.co/oBqJ6vHmAb",36,22,3339,0.1358974358974359,0.4146520146520147,,Europe
1125705426161537025,Tue May 07 10:14:22 +0000 2019,NeilThin,but also if we dislike two things we often mentally search for a third vaguer more abstract factor that causes both egtoxic masculinity and global warming both caused by 'patriarchy or 'capitalism or 'neoliberalism this vague concept then justifies our disapproval,"@EPoe187 But also: if we dislike two things, we often mentally search for a third (vaguer, more abstract) factor that causes both. e.g.toxic masculinity &amp; global warming both caused by 'patriarchy', or 'capitalism', or 'neoliberalism.' This vague concept then justifies our disapproval.",9,0,318,-0.019999999999999997,0.24,,"Edinburgh, Scotland"
1125704078653362177,Tue May 07 10:09:01 +0000 2019,cnni,anxiety about global warming has become such a concern that the american psychological association created a 6page climatechange guide to help mental health care providers,Anxiety about global warming has become such a concern that the American Psychological Association created a 69-page climate-change guide to help mental health care providers. https://t.co/KapNL6qaXC,93,38,8492932,-0.02,0.16,,Everywhere
1125703927033475073,Tue May 07 10:08:25 +0000 2019,SupportOurLefty,friends it is can we all now please stop saying climate change let alone global warming given that hate temperatures are viciously refusing to go up and instead call it our climate crisis our climate emergency or any term that is helpful for our fake green agenda,"Friends! It's 2019!

Can we all now please stop saying ""climate change"" - let alone ""global warming"" given that Hate Temperatures are viciously refusing to go up - and instead call it Our Climate Crisis, Our Climate Emergency, or any term that's helpful for Our Fake Green Agenda? https://t.co/1YkKgPrtok",152,70,11331,-0.5,0.6399999999999999,,Tuscany
1125696475223085056,Tue May 07 09:38:48 +0000 2019,JaggerMickOZ,climate change catastrophic anthropogenic global warming the calculated impact is unprecedented the effect of doubling co2 is mind boggling cognitive dissonance is rising,"Climate Change

Catastrophic Anthropogenic Global Warming

The calculated impact is “unprecedented”. The effect of doubling CO2 is “mind boggling”

Cognitive Dissonance is Rising

. https://t.co/IjqYBMI01d",10,5,7001,0.3,0.45,,
1125695949618081792,Tue May 07 09:36:43 +0000 2019,TaodeHaas,re cost of dealing with global warming lnp and lnp voters fail to understand the longer you wait to transition to renewable energy the more disasterous it will be for the economy if you want to be good economic managers you have got to transition as a matter of urgency auspol,"Re cost of dealing with global warming, LNP and LNP voters fail to understand. The longer you wait to transition to renewable energy the more disasterous it will be for the economy. If you want to be good economic managers you’ve got to transition as a matter of urgency #Auspol",21,13,7630,0.18,0.31999999999999995,Auspol,"Sydney, New South Wales"
1125693215984836609,Tue May 07 09:25:51 +0000 2019,EPoe187,there must be an i dislike these two things therefore they are causally related fallacy eg a person hates toxic masculinity and global warming therefore she claims that toxic masculinity causes suv purchases causes global warming toxic masculinity causes warming qed,"There must be an “I dislike these two things therefore they are causally related” fallacy?

e.g. 

A person hates “toxic masculinity” and global warming; therefore she claims that toxic masculinity causes SUV purchases causes global warming. Toxic masculinity causes warming QED.",228,20,10440,0.0,0.13333333333333333,,Ohio
1125692529209425920,Tue May 07 09:23:07 +0000 2019,NaneAam,"john cook statement of of climate scientists is the biggest fraud in history only of the scientists said humans mainly cause global warming 1,6 not the biggest hysteria argument debuked climate change climate strike global warming facts","John Cook’s statement of 97% of climate scientists is the biggest fraud in history. Only 64 of the scientists said humans mainly cause global warming. 1,6% not 97%❗️The biggest hysteria argument debuked. #ClimateChange #ClimateStrike #GlobalWarming #facts https://t.co/Zj4qyQ2ZrX",6,4,1294,0.041666666666666664,0.3333333333333333,"ClimateChange, ClimateStrike, GlobalWarming, facts",
1125691775790780416,Tue May 07 09:20:08 +0000 2019,mjflepage,for me the big takeaway from the un biodiversity report is the need for joinedup policy making some of the plans for limiting global warming are utterly disastrous for nature for instance ipbes climate,"For me, the big takeaway from the UN biodiversity report is the need for joined-up policy making. Some of the plans for limiting global warming are utterly disastrous for nature, for instance #IPBES #climate:

https://t.co/ULXIKsRGv4",7,4,2184,-0.2333333333333333,0.3,"IPBES, climate",London
1125691681121153024,Tue May 07 09:19:45 +0000 2019,Saeid19025008,a big thanks to grc for bringing scientists sharing global warming solutions to a such spectacular place in les diablerets alp mountain switzerland,A big thanks to GRC @GordonConf for bringing scientists sharing global warming solutions to a such spectacular place in Les Diablerets (Alp mountain- Switzerland). https://t.co/mEXaVDg2Bx,10,0,29,0.16,0.34,,"Wales, United Kingdom"
1125691132451655680,Tue May 07 09:17:34 +0000 2019,KarinIsSharing,plastics production is responsible for a significant amount of greenhouse gases the underpinning of global warming together plastics and other petrochemical commodities are eected to overtake the transportation sector as the largest driver of global oil demand by,"""Plastics production is responsible for a significant amount of greenhouse gases, the underpinning of global warming. Together, plastics and other petrochemical commodities are expected to overtake the transportation sector as the largest driver of global oil demand by 2050"" https://t.co/VrEcnLWnUC",5,1,1878,0.09,0.36,,"Berlin, Germany"
1125687967425683456,Tue May 07 09:05:00 +0000 2019,350Australia,what we are scared of is the climatecrisis with the heatwaves bushfires and drought of summer still burning in our minds but we can face the climateemergency pledge to vote 1point5 for policies that will keep dangerous global warming under gt gt,"What we're scared of is the #climatecrisis – with the heatwaves, bushfires &amp; drought of summer still burning in our minds. But we CAN face the #climateemergency. Pledge to Vote #1point5 for policies that will keep dangerous global warming under 1.5 &gt;&gt; https://t.co/uEKTm2tyGf https://t.co/Vt1VTv8UVQ",10,4,15136,-0.3,0.45,"climatecrisis, climateemergency, 1point5",Australia
1125687772491051008,Tue May 07 09:04:13 +0000 2019,bonerman_inc,the fathers were a metaphor for global warming,the fathers were a metaphor for global warming https://t.co/uofKnzfDH5,22,0,11658,0.0,0.0,,i mnake coimputer gam (he/him)
1125687620481081345,Tue May 07 09:03:37 +0000 2019,Arthur89367695,david attenborough 'was sceptical about global warming claims david bellamy mr bellamy who used to present wildlife shows for the bbc and itv claims he has been shunned for his views on climate change dated jan but still no changes,"@LeightonSmithZB David Attenborough 'was sceptical about global warming' claims David Bellamy .Mr Bellamy, 80, who used to present wildlife shows for the BBC and ITV,  claims he has been “shunned” for his views on climate change.. https://t.co/maBjpKgETw dated 13 Jan 2013 but still no changes  !",8,4,474,0.0,0.0,,
1125686457174306817,Tue May 07 08:59:00 +0000 2019,PaulEDawson,if countries fail to improve on their paris agreement commitments this feedback mechanism combined with a loss of heatdeflecting white ice will cause a near amplification of global warming and its associated costs climate change science,"""If countries fail to improve on their Paris agreement commitments, this feedback mechanism, combined with a loss of heat-deflecting white ice, will cause a near 5% amplification of global warming and its associated costs""

#ClimateChange #Science https://t.co/EQpvbKnl5K",39,47,41713,-0.1,0.175,"ClimateChange, Science","Glasgow, Scotland"
1125684275439919105,Tue May 07 08:50:20 +0000 2019,frankenquine,james charles at the met and lana del ray not at the met is the cause of global warming,James Charles at the met and Lana del Ray not at the met is the cause of global warming,72,15,9499,0.0,0.0,,
1125681891674398721,Tue May 07 08:40:51 +0000 2019,YardleyShooting,divide and conquer the key issue in modern britain is not brexit nor global warming but the restriction of our liberty and representation by broken political systems and their selfserving elites we desperately need change but people need to respect each other and alternative views,"DIVIDE &amp; CONQUER. The key issue in modern Britain is not Brexit nor Global Warming but the restriction of our liberty and representation by broken political systems &amp; their self-serving elites. We desperately need change, but people need to respect each other &amp; alternative views.",8,7,12235,-0.13214285714285715,0.4535714285714286,,London
1125681155565600768,Tue May 07 08:37:56 +0000 2019,PaulAndersonNE6,not much sign of global warming this past bank holiday weekend in the uk global warming is a con an excuse for green taxes supports a burgeoning green lobby industry,"@LKingelot Not much sign of global warming this past Bank Holiday weekend in the UK.  Global warming is a con: an excuse for green taxes.  Supports a burgeoning green lobby industry.  

https://t.co/geb7Zz1uD2",22,9,1680,-0.1142857142857143,0.15714285714285717,,"Morpeth, England"
1125680164476600320,Tue May 07 08:33:59 +0000 2019,BadBoy2662,syabas yb good decision correct decision no more special treatment for vips only now semua boleh tinted global warming is real now 122pm is 40celsius tq for listening,@bernamadotcom Syabas YB @anthonyloke Good Decision. Correct decision. No more special treatment for VIPs only. Now semua boleh tinted. Global warming is Real. Now 12-2pm is 40celsius. Tq for listening. 😍,22,2,30,0.16785714285714284,0.49523809523809526,,Malaysia
1125678745472225280,Tue May 07 08:28:21 +0000 2019,conservbytes,i am afraid extinctions are only going to get worse global warming causes the worst kind of extinction domino effect ipbes7 extinctionemergency,I’m afraid #extinctions are only going to get worse: Global warming causes the worst kind of extinction domino effect https://t.co/mMyT5xgXZt #IPBES7 #extinctionemergency @IPBES,8,5,9451,-0.2333333333333333,0.7333333333333334,"extinctions, IPBES7, extinctionemergency","Tarndanya (RAdelaide), 'Straya"
1125677674607857664,Tue May 07 08:24:06 +0000 2019,ulrikacandolin,finally fieldwork starting students catching stickleback for eeriments on effects of global warming on reproductive behaviour,"Finally, fieldwork starting! Students catching stickleback for experiments on effects of global warming on reproductive behaviour. https://t.co/wybxARQq9F",6,0,95,0.15,0.5,,"Helsinki, Finland"
1125677157739630592,Tue May 07 08:22:03 +0000 2019,AnnieBrightstar,hotel california johnny utah a newly created desert global warming reaching even the virtual world secondlife,"Hotel California ""Johnny Utah"" - a newly created desert - (Global warming reaching even the virtual world?)  #Secondlife | @scoopit https://t.co/xN3Sn12gQX",10,3,1138,0.06818181818181818,0.22727272727272727,Secondlife,England
1125675023321186307,Tue May 07 08:13:34 +0000 2019,mikefarb1,they said sweden has a lower infant mortality rate and japan has a longer life eectancy because they are racially pure they then started a new project where they claim that global warming can not be happening because they had a cold winter this year,"They said Sweden has a lower infant mortality rate and Japan has a longer life expectancy because they are “Racially Pure”.
They then started a new project. https://t.co/hx0X3EWI89  where they claim that Global Warming can’t be happening because they had a cold winter this year.",29,27,98617,-0.06233766233766233,0.48863636363636365,,What Happened in the Election?
1125671942009176070,Tue May 07 08:01:19 +0000 2019,baheresmat,morning conversation with my year old son son what do you do when i am at school me i work son so what is your work like me i do stakeholder engagement son hmm you engage them to do what prevent global warming me not exactly but you are pretty close,"Morning conversation with my 11 year old son:
Son: What do you do when I’m at school? 
Me: I work
Son: So, what’s your work like? 
Me: I do stakeholder engagement 
Son: Hmm… you engage them to do what? prevent global warming? 
Me: Not exactly but you’re pretty close :-)",20,0,2163,0.05625,0.3625,,
1125671839794069504,Tue May 07 08:00:55 +0000 2019,CPAtob,jeff you are not olde fashioned just gullible global warming is the biggest hoax ever created bless your heart,"@JeffDavisCB200 @Acosta @CNNSitRoom Jeff you’re not Olde fashioned, just gullible. Global warming is the biggest hoax ever created. Bless your heart.",8,0,303,0.0,0.0,,"Connecticut, USA"
1125666211637809152,Tue May 07 07:38:33 +0000 2019,JaggerMickOZ,global warming hoax what we see is natural multidecadal fluctuations we will not kill you but you should serve custodial sentences climate policy based on fraud is killing people due to cold and lack of affordable available power there will be a reckoning,"Global Warming Hoax

What we see is natural multi-decadal fluctuations

We won’t kill you, but you should serve custodial sentences

Climate policy, based on Fraud is killing people due to cold and lack of affordable available power

There will be a Reckoning

. https://t.co/xB3ApsbjmB",45,23,7001,-0.045,0.43499999999999994,,
1125663068732764160,Tue May 07 07:26:04 +0000 2019,prakashadvani,the us is responsible for of global warming emissions and is morally responsible to help solve it global warming,The US Is Responsible For 26% Of Global Warming Emissions &amp; Is Morally Responsible To Help Solve It https://t.co/b0LI1kevzQ #GlobalWarming https://t.co/Z3za8RA4Gb,8,3,40188,0.1,0.275,GlobalWarming,Mumbai
1125662392648650753,Tue May 07 07:23:22 +0000 2019,seyzartt,exactly carbon from the burning fuel global warming they think these things do not matter but imagine if we patronised magnetic levitating trains and took half the congestion off our roads faster and safer means of transport for our roads and people,"@jasperonyekuru @sameoj @EXEBUNWO @benmurraybruce Exactly carbon from the burning fuel, global warming. They think these things don't matter. But imagine if we patronised magnetic levitating trains and took half the congestion off our roads. Faster and safer means of transport for our roads and people.",7,0,164,0.02777777777777778,0.13888888888888887,,"Lagos, Nigeria"
1125661348732387328,Tue May 07 07:19:13 +0000 2019,ThePrintScience,the print science uttarakhand could see catastrophic floods if global warming targets are not met writes,"#ThePrintScience Uttarakhand could see catastrophic floods if global warming targets are not met, writes @BajajPushp  https://t.co/sw87a5rt0Z",6,7,23,0.0,0.0,ThePrintScience,
1125659731060592641,Tue May 07 07:12:48 +0000 2019,sammszzz,im so proud of my speech on global warming i want to show it to everyone,im so proud of my speech on global warming i want to show it to everyone,24,0,838,0.4,0.5,,
1125656344428548096,Tue May 07 06:59:20 +0000 2019,stromzerstoren,marius pleaseglobal warming can not be the cause for everything,"""....Marius please....Global warming can't be the cause for everything,"" https://t.co/ZOzx5vkxHd",5,2,183,0.0,0.0,,
1125656064437805056,Tue May 07 06:58:14 +0000 2019,cheryl1492,why not just admit un this is your gambit for global control but maybe people woke too soon the un global warming war on capitalism an important history lesson via,"@tan123 @JWSpry Why not just admit UN, this is your gambit for global control? But maybe people woke too soon?

The U.N.'s Global Warming War On Capitalism: An Important History Lesson via @forbes https://t.co/bBEBOxdu6o",11,6,356,0.13333333333333333,0.3333333333333333,,
1125650004612341760,Tue May 07 06:34:09 +0000 2019,datrevanator1,imagine not knowing about global warming then watching lil dickys dumb ass video and being like damn we got ta stop this yo,Imagine not knowing about global warming then watching Lil dickys dumb ass video and being like “damn we gotta stop this yo”,16,0,200,-0.1875,0.25,,
1125649919606263808,Tue May 07 06:33:49 +0000 2019,HELLOHONEBI,the truth is that a majority of these rich people you stan and worship are saving their money for themselves will never do anything to try and address global warming poverty the flint water crisis etc they are businesses brands just like pepsi coke tesla etc,"the truth is that a majority of these rich people you stan and worship are saving their money for themselves, will never do anything to try and address global warming, poverty, the flint water crisis, etc. they are businesses + brands just like pepsi, coke, tesla, etc.",15,5,2294,0.1875,0.375,,COMIN' @ U FROM INDONESIA
1125646722749870085,Tue May 07 06:21:06 +0000 2019,blackmacete,bro if u turned a hydro flask inside out it would stop global warming,bro if u turned a hydro flask inside out it would stop global warming,18,1,503,0.0,0.0,,
1125646453576216576,Tue May 07 06:20:02 +0000 2019,Czakal,a message to greens i struggle to care about how hot the world will be when brown people take it over if you want me to care about global warming show me that white people have a future in their own land first white genocide extinction rebelion,"A message to Greens:

I struggle to care about how hot the world will be when brown people take it over. If you want me to care about global warming, show me that white people have a future in their own land first.

@CarolineLucas @GretaThunberg
#WhiteGenocide #ExtinctionRebelion https://t.co/roNryR2Ri1",34,9,3837,0.15714285714285717,0.3297619047619048,"WhiteGenocide, ExtinctionRebelion",Ultima Thule
1125646443367272448,Tue May 07 06:20:00 +0000 2019,theipaper,future generations could starve because of overdevelopment and intensive farming un warns,"Future generations could starve because of over-development and intensive farming, UN warns

https://t.co/BcMhTxtwfp",6,7,102336,0.0,0.125,,
1125645510289657856,Tue May 07 06:16:17 +0000 2019,anaapugaa,me an environmental studies major morgan are you good at global warming and stuff i mean it is only the bane of my existence,"me: an environmental studies major
Morgan: are you good at global warming and stuff?

I mean it’s only the bane of my existence...",20,1,574,0.09,0.5575,,"California, USA"
1125643907809701888,Tue May 07 06:09:55 +0000 2019,a_laynna,i dyed my hair real nice put on eensive hair masks and for what for this weather to be so fucking hot that i can not leave it down for minutes global warming will kill us all,"i dyed my hair real nice, put on expensive hair masks and for what?? for this weather to be so fucking hot that i can’t leave it down for 5 minutes. global warming will kill us all",6,1,523,0.2486111111111111,0.5347222222222222,,Kuala Lumpur
1125643644441116672,Tue May 07 06:08:52 +0000 2019,JackPosobiec,global warming that melts mountains,@rbmcph Global warming that melts mountains?,10,1,469390,0.0,0.0,,"Washington, DC"
1125642765449224193,Tue May 07 06:05:23 +0000 2019,ArteLeonida,solar devices could help reduce energy useandgreenhouse gas emissionsand sustainable environment in the world clean air and earthand stop global warming it would stop melting ice on the polesandreduction of floods bc it absorbs solar energyandthere is no return to the atmosphere,"#solar devices could help reduce #energy use&amp;greenhouse gas emissions&amp; #sustainable #environment in the world: clean air and earth&amp; stop global #warming
It would stop melting ice on the poles&amp;reduction of floods BC it absorbs solar energy&amp;there is no return to the atmosphere😊🌿 https://t.co/22iQg4Jb6R",7,3,3750,0.18333333333333335,0.35000000000000003,"solar, energy, sustainable, environment, warming",
1125641991633563649,Tue May 07 06:02:18 +0000 2019,rbmcph,global warming,@JackPosobiec Global warming 🤷🏻‍♂️,6,0,123,0.0,0.0,,
1125639017016451073,Tue May 07 05:50:29 +0000 2019,ostrichson,birds do it bees do it even educated fleas do it let us do it let us die at an alarming rate due to global warming,"Birds do it, bees do it
Even educated fleas do it
Let's do it, let's die at an alarming rate,
Due to global warming",13,4,815,-0.075,0.325,,Yokohama
1125638223869276161,Tue May 07 05:47:20 +0000 2019,unfrocked_vicar,another possibility in her majesty ships of war we used to use pencils in the logbook because there was no ink to run in case of immersion perhaps our prescient aec is anticipating global warming and rising ses levels,@sirisgonerogue @AntonyGreenABC Another possibility - in Her Majesty's ships of war we used to use pencils in the logbook because there was no ink to run in case of immersion. Perhaps our prescient AEC is anticipating global warming and rising ses levels.,5,0,39,0.0,0.0,,
1125638067983978496,Tue May 07 05:46:43 +0000 2019,1Progressivism,dumb as a rock mike pompeo a climate change skeptic said in a speech that melting arctic ice creates new opportunities for trade via,"Dumb As A Rock Mike Pompeo, a climate change skeptic, said in a speech that melting Arctic ice creates ""new opportunities for trade."" https://t.co/rYyd8YejJA via @HuffPostPol",8,12,6458,-0.11931818181818182,0.4772727272727273,,
1125636334167707648,Tue May 07 05:39:50 +0000 2019,SF2014nl,a million species is on the brink of extinction as long as this financial system is in place that places money above everything else even life itself nothing will change if we do not want global warming to destroy us we have to vote for parties that make it a priority,"@GretaThunberg A million species is on the brink of extinction. as long as this financial system is in place that places money above everything else, even life itself, nothing will change. If we don't want global warming to destroy us, we have to vote for parties that make it a priority",5,0,223,-0.05,0.1,,Netherlands
1125635342831194112,Tue May 07 05:35:53 +0000 2019,rolandsmartin,mike pompeo is a damn idiot the really acts like global warming is no big deal,Mike Pompeo is a damn idiot. The @GOP really acts like global warming is no big deal https://t.co/kSZJdatFXN,50,11,521858,-0.15000000000000002,0.275,,"Washington, D.C."
1125634955411902464,Tue May 07 05:34:21 +0000 2019,HuffPost,mike pompeo a climate change skeptic said in a speech that melting arctic ice creates new opportunities for trade,"Mike Pompeo, a climate change skeptic, said in a speech that melting Arctic ice creates ""new opportunities for trade."" https://t.co/c5Dep517id",23,25,11434358,0.13636363636363635,0.45454545454545453,,
1125634771105640448,Tue May 07 05:33:37 +0000 2019,justbrothing,solution for global warming push earth slightly further away from the sun,solution for global warming: push earth slightly further away from the sun,14,0,122,0.0,0.25,,
1125634645100351488,Tue May 07 05:33:07 +0000 2019,LOVEPINKS04,and why our jennie name in your article she cant even drive lets say jennie is the reason of global warming and aliens will envade earth because of jennie happy now koreasht,@Koreaboo And? Why our jennie name in your article she cant even drive? Lets say jennie is the reason of global warming and aliens will envade earth because of jennie happy now koreash*t?,8,0,57,0.4,0.5,,
1125633805644173312,Tue May 07 05:29:47 +0000 2019,milano_xr,from milano to rome from london into your home act now against catastrophic biodiversity loss and lifethreatening global warming ribelli a vita contro l'estinzione extinction rebellion climate emergency climate action,"from Milano to Rome, from London into your home, act now against catastrophic biodiversity loss and life-threatening global warming - Ribelli a Vita contro l’Estinzione #ExtinctionRebellion #ClimateEmergency #ClimateAction https://t.co/sunUppoedx",22,9,381,0.05,0.05,"ExtinctionRebellion, ClimateEmergency, ClimateAction","Milan, Lombardy"
1125632774671495169,Tue May 07 05:25:41 +0000 2019,TheMeatHook2k,my poor eyes well i guess one thing this picture proves is that global warming is a lie lmao,@spark_show My poor eyes! Well I guess one thing this picture proves is that global warming is a lie LMAO!,10,1,372,0.12499999999999999,0.4,,"London, Ontario, Canada"
1125632699622875137,Tue May 07 05:25:23 +0000 2019,Meg23777,un official admits global warming agenda is really about destroying capitalism zero hedge,U.N. Official Admits Global Warming Agenda Is Really About Destroying Capitalism | Zero Hedge https://t.co/v8Bgl3DfYT,6,5,1447,0.0,0.06666666666666667,,
1125632367140458501,Tue May 07 05:24:04 +0000 2019,democraticbear,the economic and environmental disasters resulting from global warming/climate change are now hitting the great lakes question why is still on the back page instead of noticed as an emergency climate change,"The economic and environmental disasters resulting from global warming/climate change are now hitting the great lakes.

Question: Why is still on the back page instead of noticed as an emergency?
#ClimateChange
https://t.co/zhDowDXHe0",12,15,15324,0.25,0.2375,ClimateChange,"Palm Beach County, Florida"
1125631371395735552,Tue May 07 05:20:06 +0000 2019,Stripeh,i just can not believe that someone in a position of power was not using a keep cup being fireproof does not mean you get to ignore global warming daenerys,"@thomas_violence I just can't believe that someone in a position of power wasn't using a keep cup. Being fireproof doesn't mean you get to ignore global warming, Daenerys.",5,1,346,0.078125,0.34375,,"Sydney, New South Wales"
1125629528360071168,Tue May 07 05:12:47 +0000 2019,VenusGx,whoops it is not guess you got us climate change deniers,"Whoops! It’s not 100%. Guess you got us, climate change deniers.  https://t.co/JbtIjfx1gE",8,7,480,0.0,0.0,,
1125629184557010944,Tue May 07 05:11:25 +0000 2019,MarkKoop1,it is quite plausible the human race will suffer a catastrophe by but i can think of many possible causes and none are global warming,"@szabosolicitors It's quite plausible the human race will suffer a catastrophe by 2100, but I can think of many possible causes and none are global warming.",5,1,78,0.2,0.42000000000000004,,"Melbourne, Victoria"
1125626347521478658,Tue May 07 05:00:09 +0000 2019,the_iPHA,the uk committee on climate change has outlined a plan to reach net zero by if this is to happen we know that growing and spreading passive house is vital see more details about the report on the ccc website,"The UK Committee on Climate Change, has outlined a plan to reach ""net zero"" by 2050.

If this is to happen we know that growing and spreading Passive House is vital! 

See more details about the report on the CCC's website https://t.co/Ms5vgA5k5D",8,10,6529,0.19999999999999998,0.3,,"Darmstadt, Germany"
1125626303850270720,Tue May 07 04:59:58 +0000 2019,PenBerzerker,can we hold a gala for global warming and let the rich people wear whatever they want as long as they donate all their money to saving our fucking planet,Can we hold a gala for global warming and let the rich people wear whatever they want as long as they donate all their money to saving our fucking planet?,6,1,588,-0.06874999999999999,0.4875,,"Portland, OR"
1125624833365012480,Tue May 07 04:54:08 +0000 2019,YearOfRat,met gala celebs we need to fight global warming end world hunger and poverty also mgcs i need to fly in my stylist and makeup artist from across the globe and take a few limousines with my entourage to hold the long flowy dress i spent 20k on that i will never wear again,"MET Gala Celebs: We need to fight global warming, end world hunger &amp; poverty

Also MGCs: I need to fly in my stylist &amp; makeup artist from across the globe &amp; take a few limousines with my entourage to hold the long flowy dress I spent $20K on that I will never wear again",28,15,28165,0.09000000000000001,0.3,,Delhi
1125624424743354368,Tue May 07 04:52:30 +0000 2019,MidleAgeGambino,same amount of water is on earth now that was on earth then meaning the polar icecaps and sea ice melts and the highest peak in the world is underwater again this should make global warming sound more real,"@UberFacts Same amount of water is on earth now, that was on earth then..... meaning the polar icecaps and sea ice melts, and the highest peak in the world is underwater again. This should make Global Warming sound more real",10,1,228,0.16944444444444443,0.2625,,"Washington, USA"
